,flightNum,,org,,dest,dep_time in sec from midnight,arr_time in sec from midnight,day,fleet,tail,,,flight time,turn time,distance_mile
1266,1912,0,SLC,0,ATL,46800,60540,17,B752,N674DL,0,0,229,3060,1377
1267,1251,0,ATL,0,SNA,63600,80100,17,B752,N674DL,0,1,275,0,1662
1268,1586,0,ATL,0,LGA,27900,35880,17,B752,N675DL,1,0,133,3720,660
1269,1647,0,LGA,0,ATL,39600,48780,17,B752,N675DL,0,0,153,3120,660
1270,2553,0,ATL,0,SAT,51900,60420,17,B752,N675DL,0,0,142,3000,757
1271,2553,0,SAT,0,ATL,63420,72360,17,B752,N675DL,0,0,149,5940,757
1272,1286,0,ATL,0,LGA,78300,86340,17,B752,N675DL,0,1,134,0,660
1273,819,0,BOS,0,MSP,31260,42300,17,B752,N676DL,1,0,184,3000,973
1274,2501,0,MSP,0,GEG,45300,56340,17,B752,N676DL,0,0,184,3660,1017
1275,2501,0,GEG,0,MSP,60000,69660,17,B752,N676DL,0,0,161,4140,1017
1276,868,0,MSP,0,BOS,73800,83460,17,B752,N676DL,0,1,161,0,973
1277,2223,0,ANC,0,SLC,15900,32400,17,B752,N678DL,1,0,275,5760,1841
1278,2189,0,SLC,0,PDX,38160,44640,17,B752,N678DL,0,0,108,3060,545
1279,1598,0,PDX,0,SLC,47700,54000,17,B752,N678DL,0,0,105,3000,545
1280,1783,0,SLC,0,LAS,57000,62040,17,B752,N678DL,0,0,84,3360,318
1281,2202,0,LAS,0,ATL,65400,79920,17,B752,N678DL,0,0,242,3420,1512
1282,1140,0,ATL,0,MSY,83340,88500,17,B752,N678DL,0,1,86,0,368
1283,437,0,JFK,0,SLC,72540,92580,17,B752,N679DA,1,1,334,0,1723
1284,386,0,JAC,0,MSP,38700,46800,17,B752,N680DA,1,0,135,3600,755
1285,1366,0,MSP,0,ORD,50400,55680,17,B752,N680DA,0,0,88,3300,289
1286,2302,0,ORD,0,MSP,58980,64200,17,B752,N680DA,0,0,87,3600,289
1287,385,0,MSP,0,JAC,67800,76860,17,B752,N680DA,0,1,151,0,755
1288,900,0,BOS,0,ATL,21600,31440,17,B752,N681DA,1,0,164,41160,820
1289,791,0,ATL,0,STL,72600,78660,17,B752,N681DA,0,1,101,0,419
1290,2492,0,SLC,0,JFK,10680,26220,17,B752,N682DA,1,0,259,3180,1723
1291,436,0,JFK,0,PDX,29400,51240,17,B752,N682DA,0,0,364,3660,2124
1292,403,0,PDX,0,JFK,54900,73500,17,B752,N682DA,0,1,310,0,2124
1293,479,0,JFK,0,ATL,30900,39540,17,B752,N683DA,1,0,144,0,658
1294,1831,0,PDX,0,SLC,32400,38820,17,B752,N683DA,0,0,107,3180,545
1295,2384,0,SLC,0,DCA,42000,56940,17,B752,N683DA,0,0,249,3060,1603
1296,832,0,DCA,0,SLC,60000,76500,17,B752,N683DA,0,0,275,3060,1603
1297,1957,0,SLC,0,SEA,79560,86820,17,B752,N683DA,0,0,121,3060,596
1298,1542,0,SEA,0,JFK,89880,108360,17,B752,N683DA,0,1,308,0,2096
1299,2072,0,GEG,0,MSP,37500,47220,17,B752,N684DA,1,0,162,4080,1017
1300,2608,0,MSP,0,MCO,51300,62640,17,B752,N684DA,0,0,189,3060,1138
1301,1905,0,MCO,0,DTW,65700,75300,17,B752,N684DA,0,1,160,0,832
1302,1121,0,MSP,0,LAX,33120,46920,17,B752,N686DA,1,0,230,3000,1331
1303,1754,0,LAX,0,ATL,49920,66000,17,B752,N686DA,0,0,268,4200,1685
1304,1738,0,ATL,0,DCA,70200,76980,17,B752,N686DA,0,1,113,0,474
1305,2566,0,SFO,0,MSP,34200,47280,17,B752,N687DL,1,0,218,4020,1376
1306,1443,0,MSP,0,DTW,51300,57300,17,B752,N687DL,0,0,100,6600,457
1307,1217,0,DTW,0,LAS,63900,79440,17,B752,N687DL,0,0,259,0,1514
1308,2140,0,LAS,0,SLC,77700,82200,17,B752,N687DL,0,1,75,0,318
1309,2124,0,MSY,0,ATL,29100,34800,17,B752,N688DL,1,0,95,37200,368
1310,1309,0,ATL,0,AUS,72000,80340,17,B752,N688DL,0,1,139,0,703
1311,1801,0,BOS,0,ATL,44100,54120,17,B752,N689DL,1,1,167,26040,820
1312,2147,0,ATL,0,PNS,80160,84480,17,B752,N690DL,1,1,72,0,235
1313,2191,0,ATL,0,TPA,43680,48780,17,B752,N692DL,1,0,85,4320,352
1314,2620,0,TPA,0,ATL,53100,59040,17,B752,N692DL,0,0,99,3360,352
1315,15,0,ATL,0,SLC,62400,76980,17,B752,N692DL,0,0,243,3120,1377
1316,2263,0,SLC,0,MSP,80100,88860,17,B752,N692DL,0,1,146,0,858
1317,2328,0,MCO,0,DTW,31200,40800,17,B752,N693DL,1,0,160,3000,832
1318,2556,0,DTW,0,SFO,43800,62760,17,B752,N693DL,0,0,316,3060,1800
1319,2105,0,SFO,0,MSP,65820,78840,17,B752,N693DL,0,0,217,3660,1376
1320,998,0,MSP,0,SFO,82500,97380,17,B752,N693DL,0,1,248,0,1376
1321,1172,0,SNA,0,ATL,35100,51540,17,B752,N694DL,1,0,274,3600,1662
1322,1317,0,ATL,0,DEN,55140,66960,17,B752,N694DL,0,0,197,3240,1039
1323,2016,0,DEN,0,ATL,70200,80820,17,B752,N694DL,0,1,177,0,1039
1324,454,0,JFK,0,STT,29700,40560,17,B752,N695DL,1,0,181,3240,1412
1325,676,0,STT,0,JFK,43800,61980,17,B752,N695DL,0,0,303,5880,1412
1326,2044,0,JFK,0,ATL,67860,77880,17,B752,N695DL,0,1,167,0,658
1327,1518,0,MCO,0,ATL,23100,28500,17,B752,N696DL,1,0,90,3900,351
1328,2018,0,ATL,0,MCO,32400,37740,17,B752,N696DL,0,0,89,3360,351
1329,2018,0,MCO,0,ATL,41100,47040,17,B752,N696DL,0,0,99,3180,351
1330,2584,0,ATL,0,LAS,50220,65400,17,B752,N696DL,0,0,253,3000,1512
1331,1538,0,LAS,0,MSP,68400,79200,17,B752,N696DL,0,0,180,3300,1126
1332,759,0,MSP,0,GEG,82500,93540,17,B752,N696DL,0,1,184,0,1017
1333,1574,0,MCO,0,MSP,28800,41100,17,B752,N697DL,1,0,205,3000,1138
1334,589,0,MSP,0,SEA,44100,57060,17,B752,N697DL,0,0,216,3240,1211
1335,2424,0,SEA,0,DTW,60300,75180,17,B752,N697DL,0,1,248,0,1668
1336,1991,0,MSP,0,ATL,22800,31440,17,B752,N698DL,1,0,144,3360,787
1337,760,0,ATL,0,SMF,34800,52440,17,B752,N698DL,0,0,294,3060,1812
1338,760,0,SMF,0,ATL,55500,71640,17,B752,N698DL,0,0,269,3120,1812
1339,1911,0,ATL,0,DFW,74760,82920,17,B752,N698DL,0,1,136,0,633
1340,1137,0,RDU,0,ATL,30660,36000,17,B752,N699DL,1,0,89,7860,308
1341,925,0,ATL,0,STT,43860,53700,17,B752,N699DL,0,0,164,3000,1388
1342,926,0,STT,0,ATL,56700,74160,17,B752,N699DL,0,1,291,0,1388
1343,440,0,JFK,0,SEA,25200,47100,17,B752,N702TW,1,0,365,3000,2096
1344,1473,0,SEA,0,JFK,50100,69060,17,B752,N702TW,0,1,316,0,2096
1345,414,0,SFO,0,JFK,40500,60960,17,B752,N703TW,1,0,341,3540,2239
1346,419,0,JFK,0,SFO,64500,89340,17,B752,N703TW,0,0,414,4260,2239
1347,2571,0,SFO,0,JFK,93600,113700,17,B752,N703TW,0,1,335,0,2239
1348,486,0,JFK,0,SFO,52200,76200,17,B752,N705TW,1,1,400,0,2239
1349,2588,0,SEA,0,JFK,36000,55020,17,B752,N706TW,1,0,317,4380,2096
1350,415,0,JFK,0,SFO,59400,84300,17,B752,N706TW,0,0,415,3000,2239
1351,2240,0,SFO,0,JFK,87300,106800,17,B752,N706TW,0,1,325,0,2239
1352,447,0,JFK,0,PIT,55920,62880,17,B752,N707TW,1,1,116,6420,293
1353,435,0,JFK,0,SFO,69300,94140,17,B752,N709TW,1,1,414,0,2239
1354,469,0,JFK,0,SFO,25200,48600,17,B752,N710TW,1,0,390,3000,2239
1355,468,0,SFO,0,JFK,51600,72120,17,B752,N710TW,0,1,342,0,2239
1356,431,0,JFK,0,SFO,32400,55860,17,B752,N711ZX,1,0,391,3540,2239
1357,2340,0,SFO,0,JFK,59400,80520,17,B752,N711ZX,0,1,352,0,2239
1358,423,0,JFK,0,LAX,43200,64680,17,B752,N712TW,1,0,358,3720,2143
1359,2362,0,LAX,0,JFK,68400,88140,17,B752,N712TW,0,1,329,0,2143
1360,2352,0,ATL,0,JFK,30300,38520,17,B752,N713TW,1,0,137,3780,658
1361,432,0,JFK,0,SFO,42300,65400,17,B752,N713TW,0,0,385,3000,2239
1362,2040,0,SFO,0,JFK,68400,88980,17,B752,N713TW,0,1,343,0,2239
1363,418,0,SFO,0,JFK,35100,55560,17,B752,N717TW,1,0,341,4440,2239
1364,2201,0,JFK,0,ATL,60000,70200,17,B752,N717TW,0,1,170,0,658
1365,477,0,JFK,0,LAX,60300,83580,17,B752,N718TW,1,0,388,4620,2143
1366,1162,0,LAX,0,JFK,88200,107460,17,B752,N718TW,0,1,321,0,2143
1367,422,0,JFK,0,LAX,34200,55980,17,B752,N721TW,1,0,363,3420,2143
1368,2262,0,LAX,0,JFK,59400,79320,17,B752,N721TW,0,1,332,0,2143
1369,442,0,JFK,0,SEA,57600,81000,17,B752,N722TW,1,1,390,0,2096
1370,876,0,PIT,0,JFK,62940,69000,17,B752,N723TW,1,1,101,0,293
1371,1816,0,ATL,0,DEN,29400,40860,17,B752,N900PC,1,0,191,3000,1039
1372,1578,0,DEN,0,ATL,43860,54540,17,B752,N900PC,0,0,178,4260,1039
1373,129,0,ATL,0,SEA,58800,78180,17,B752,N900PC,0,0,323,3720,1890
1374,761,0,SEA,0,JNU,81900,90780,17,B752,N900PC,0,1,148,0,-1
1375,784,0,ATL,0,MSP,30600,39900,17,B753,N581NW,1,0,155,4200,787
1376,1559,0,MSP,0,LAX,44100,57780,17,B753,N581NW,0,0,228,4920,1331
1377,1559,0,LAX,0,HNL,62700,79800,17,B753,N581NW,0,0,285,12000,2215
1378,2246,0,HNL,0,SEA,91800,115740,17,B753,N581NW,0,1,399,0,2323
1379,564,0,LAX,0,ATL,14940,30600,17,B753,N582NW,1,0,261,660,1685
1380,110,0,ATL,0,LAX,31260,48000,17,B753,N582NW,0,0,279,0,1685
1381,559,0,ATL,0,SJU,34800,48300,17,B753,N582NW,0,0,225,3900,1343
1382,1595,0,SJU,0,ATL,52200,65940,17,B753,N582NW,0,0,229,3900,1343
1383,2329,0,ATL,0,SEA,69840,89160,17,B753,N582NW,0,0,322,3900,1890
1384,800,0,SEA,0,ATL,93060,109800,17,B753,N582NW,0,1,279,0,1890
1385,1106,0,SFO,0,MSP,41400,54420,17,B753,N583NW,1,0,217,4080,1376
1386,1165,0,MSP,0,ANC,58500,79080,17,B753,N583NW,0,0,343,12420,2180
1387,1088,0,ANC,0,MSP,91500,110520,17,B753,N583NW,0,1,317,0,2180
1388,2511,0,LAX,0,HNL,52500,69360,17,B753,N585NW,1,0,281,4500,2215
1389,2579,0,HNL,0,LAX,73860,97440,17,B753,N585NW,0,1,393,0,2215
1390,1692,0,ATL,0,SAN,29700,45240,17,B753,N586NW,1,0,259,3900,1638
1391,1692,0,SAN,0,ATL,49140,64800,17,B753,N586NW,0,0,261,3900,1638
1392,1669,0,ATL,0,MCO,68700,74220,17,B753,N586NW,0,1,92,0,351
1393,1927,0,FLL,0,ATL,27900,34620,17,B753,N587NW,1,0,112,4380,504
1394,2552,0,ATL,0,SFO,39000,57960,17,B753,N587NW,0,0,316,3900,1852
1395,898,0,SFO,0,ATL,61860,79440,17,B753,N587NW,0,0,293,3960,1852
1396,1427,0,ATL,0,FLL,83400,89760,17,B753,N587NW,0,1,106,0,504
1397,923,0,ATL,0,SLC,39000,53340,17,B753,N588NW,1,0,239,3960,1377
1398,147,0,SLC,0,ATL,57300,71160,17,B753,N588NW,0,0,231,3900,1377
1399,736,0,ATL,0,SMF,75060,92760,17,B753,N588NW,0,0,295,3900,1812
1400,736,0,SMF,0,ATL,96660,112680,17,B753,N588NW,0,1,267,0,1812
1401,1815,0,MSP,0,ATL,36000,44820,17,B753,N589NW,1,0,147,4980,787
1402,1058,0,ATL,0,MCO,49800,55500,17,B753,N589NW,0,0,95,3900,351
1403,1058,0,MCO,0,ATL,59400,65460,17,B753,N589NW,0,0,101,4440,351
1404,2265,0,ATL,0,SFO,69900,88500,17,B753,N589NW,0,1,310,0,1852
1405,1602,0,LAS,0,ATL,31800,46260,17,B753,N590NW,1,0,241,4500,1512
1406,2372,0,ATL,0,TPA,50760,56100,17,B753,N590NW,0,0,89,3900,352
1407,2372,0,TPA,0,ATL,60000,65880,17,B753,N590NW,0,0,98,4200,352
1408,888,0,ATL,0,MSP,70080,79680,17,B753,N590NW,0,1,160,0,787
1409,921,0,MSP,0,MKE,28800,33060,17,B753,N591NW,1,0,71,2340,257
1410,1212,0,LAX,0,MSP,35400,47940,17,B753,N591NW,0,0,209,0,1331
1411,921,0,MKE,0,MSP,37020,41580,17,B753,N591NW,0,0,76,4020,257
1412,1151,0,MSP,0,SFO,45600,60660,17,B753,N591NW,0,0,251,4740,1376
1413,1151,0,SFO,0,HNL,65400,81780,17,B753,N591NW,0,0,273,12000,2080
1414,1212,0,HNL,0,LAX,93780,116700,17,B753,N591NW,0,1,382,0,2215
1415,2314,0,SEA,0,MSP,35700,47220,17,B753,N592NW,1,0,192,4080,1211
1416,785,0,MSP,0,ATL,51300,60180,17,B753,N592NW,0,0,148,4020,787
1417,67,0,ATL,0,LAS,64200,79740,17,B753,N592NW,0,1,259,0,1512
1418,854,0,SFO,0,DTW,36300,52740,17,B753,N593NW,1,0,274,4560,1800
1419,1145,0,DTW,0,SFO,57300,76260,17,B753,N593NW,0,0,316,16140,1800
1420,1880,0,SFO,0,ATL,92400,109680,17,B753,N593NW,0,1,288,0,1852
1421,1150,0,HNL,0,LAX,46440,69840,17,B753,N594NW,1,0,390,5460,2215
1422,1149,0,LAX,0,HNL,75300,92280,17,B753,N594NW,0,0,283,5220,2215
1423,1152,0,HNL,0,SFO,97500,119880,17,B753,N594NW,0,1,373,0,2080
1424,2237,0,MSP,0,SEA,54900,67740,17,B753,N595NW,1,0,214,4560,1211
1425,2237,0,SEA,0,HNL,72300,90000,17,B753,N595NW,0,1,295,0,2323
1426,1979,0,MSP,0,MCO,36000,47340,17,B753,N596NW,1,0,189,3960,1138
1427,1714,0,MCO,0,MSP,51300,63540,17,B753,N596NW,0,0,204,3960,1138
1428,1960,0,MSP,0,FAI,67500,88140,17,B753,N596NW,0,0,344,3960,2135
1429,1993,0,FAI,0,MSP,92100,110880,17,B753,N596NW,0,1,313,0,2135
1430,611,0,LAX,0,HNL,41400,58860,17,B763,N1200K,1,1,291,0,2215
1431,2260,0,ATL,0,SFO,35040,54300,17,B763,N121DE,1,0,321,3900,1852
1432,2522,0,SFO,0,DTW,58200,75300,17,B763,N121DE,0,1,285,0,1800
1433,199,0,MSP,0,SEA,36000,49020,17,B763,N125DL,1,0,217,3660,1211
1434,2612,0,SEA,0,DTW,52680,68220,17,B763,N125DL,0,0,259,3780,1668
1435,1823,0,DTW,0,SEA,72000,89640,17,B763,N125DL,0,1,294,0,1668
1436,1706,0,DTW,0,LAX,31200,48780,17,B763,N127DL,1,0,293,3600,1714
1437,1706,0,LAX,0,DTW,52380,68400,17,B763,N127DL,0,0,267,3720,1714
1438,1845,0,DTW,0,LAX,72120,90000,17,B763,N127DL,0,0,298,3600,1714
1439,1406,0,LAX,0,DTW,93600,109860,17,B763,N127DL,0,1,271,0,1714
1440,1718,0,MCO,0,ATL,30300,36240,17,B763,N128DL,1,0,99,3900,351
1441,1223,0,ATL,0,SEA,40140,59460,17,B763,N128DL,0,0,322,3900,1890
1442,1223,0,SEA,0,ATL,63360,80340,17,B763,N128DL,0,1,283,0,1890
1443,2423,0,DTW,0,SEA,30900,48540,17,B763,N129DL,1,0,294,3900,1668
1444,588,0,SEA,0,MSP,52440,63900,17,B763,N129DL,0,0,191,4200,1211
1445,821,0,MSP,0,LAX,68100,82500,17,B763,N129DL,0,1,240,0,1331
1446,745,0,DTW,0,SFO,30900,50160,17,B763,N136DL,1,0,321,3600,1800
1447,61,0,SFO,0,ATL,53760,71340,17,B763,N136DL,0,1,293,0,1852
1448,281,0,ATL,0,SEA,35040,54480,17,B763,N138DL,1,0,324,4200,1890
1449,198,0,SEA,0,MSP,58680,70200,17,B763,N138DL,0,0,192,4800,1211
1450,2209,0,MSP,0,SFO,75000,89880,17,B763,N138DL,0,1,248,0,1376
1451,2268,0,LAX,0,MSP,12900,25380,17,B763,N139DL,1,0,208,10620,1331
1452,2168,0,MSP,0,LAX,36000,50040,17,B763,N139DL,0,0,234,4260,1331
1453,101,0,LAX,0,ATL,54300,70680,17,B763,N139DL,0,1,273,0,1685
1454,1524,0,SLC,0,ATL,37800,51300,17,B763,N1402A,1,0,225,4620,1377
1455,1775,0,ATL,0,SFO,55920,75120,17,B763,N1402A,0,1,320,0,1852
1456,2261,0,SFO,0,ATL,42000,59640,17,B763,N140LL,1,0,294,3780,1852
1457,2055,0,ATL,0,LAX,63420,80280,17,B763,N140LL,0,1,281,0,1685
1458,1105,0,ATL,0,SLC,30300,44820,17,B763,N143DA,1,0,242,5580,1377
1459,1105,0,SLC,0,HNL,50400,70740,17,B763,N143DA,0,0,339,23100,2596
1460,1104,0,HNL,0,SLC,93840,119340,17,B763,N143DA,0,1,425,0,2596
1461,806,0,SFO,0,MSP,12900,25560,17,B763,N144DA,1,0,211,11940,1376
1462,2305,0,MSP,0,SFO,37500,52860,17,B763,N144DA,0,0,256,3840,1376
1463,2305,0,SFO,0,MSP,56700,69900,17,B763,N144DA,0,0,220,4740,1376
1464,2321,0,MSP,0,LAX,74640,88800,17,B763,N144DA,0,0,236,8100,1331
1465,1254,0,LAX,0,ATL,96900,112620,17,B763,N144DA,0,1,262,0,1685
1466,424,0,JFK,0,LAX,25200,47400,17,B763,N154DL,1,0,370,3600,2143
1467,412,0,LAX,0,JFK,51000,71340,17,B763,N154DL,0,0,339,4260,2143
1468,427,0,JFK,0,LAX,75600,98520,17,B763,N154DL,0,1,382,0,2143
1469,716,0,PDX,0,ATL,50100,67140,17,B763,N1603,1,1,284,0,1882
1470,128,0,SEA,0,ATL,38760,55920,17,B763,N1605,1,1,286,0,1890
1471,370,0,ATL,0,LAX,54000,71100,17,B763,N1611B,1,0,285,21300,1685
1472,1354,0,LAX,0,ATL,92400,108360,17,B763,N1611B,0,1,266,0,1685
1473,612,0,HNL,0,LAX,61440,85200,17,B763,N176DN,1,1,396,0,2215
1474,476,0,LAX,0,JFK,34800,54540,17,B763,N183DN,1,1,329,0,2143
1475,2368,0,ATL,0,SEA,30000,49200,17,B763,N184DN,1,1,320,6000,1890
1476,995,0,LAX,0,JFK,55200,75120,17,B763,N190DN,1,1,332,0,2143
1477,472,0,JFK,0,LAX,29700,51600,17,B763,N195DN,1,0,365,13500,2143
1478,417,0,JFK,0,LAX,65100,88200,17,B763,N195DN,0,0,385,3600,2143
1479,1262,0,LAX,0,JFK,91800,111000,17,B763,N195DN,0,1,320,0,2143
1480,773,0,ATL,0,PDX,35700,54180,17,B763,N196DN,1,1,308,0,1882
1481,16,0,LAX,0,JFK,43800,64080,17,B763,N197DN,1,1,338,0,2143
1482,425,0,JFK,0,LAX,54900,78360,17,B763,N394DL,1,1,391,0,2143
1483,630,0,DTW,0,ATL,54000,60840,17,B77L,N702DN,1,1,114,0,516
1484,80,0,LAX,0,ATL,45000,60420,17,B77L,N708DN,1,0,257,4080,1685
1485,1267,0,ATL,0,DTW,64500,72000,17,B77L,N708DN,0,1,125,0,516
1486,2255,0,ATL,0,LAX,68100,84180,17,B77L,N710DN,1,1,268,0,1685
1487,2285,0,LGA,0,MCO,25200,35160,17,MD88,N900DE,1,0,166,2400,825
1488,2076,0,MCO,0,LGA,37560,47040,17,MD88,N900DE,0,0,158,2760,825
1489,1923,0,LGA,0,MIA,49800,61680,17,MD88,N900DE,0,0,198,2760,953
1490,1923,0,MIA,0,LGA,64440,75780,17,MD88,N900DE,0,1,189,0,953
1491,1326,0,OMA,0,ATL,28500,36660,17,MD88,N901DE,1,0,136,2940,712
1492,1186,0,ATL,0,JAX,39600,43860,17,MD88,N901DE,0,0,71,3060,233
1493,1186,0,JAX,0,ATL,46920,51780,17,MD88,N901DE,0,0,81,3660,233
1494,1293,0,ATL,0,MSY,55440,61200,17,MD88,N901DE,0,0,96,2400,368
1495,1293,0,MSY,0,ATL,63600,69300,17,MD88,N901DE,0,1,95,0,368
1496,2353,0,CAK,0,ATL,25200,31560,17,MD88,N902DE,1,0,106,4440,458
1497,1543,0,ATL,0,ALB,36000,44400,17,MD88,N902DE,0,0,140,2400,740
1498,1543,0,ALB,0,ATL,46800,56100,17,MD88,N902DE,0,0,155,3000,740
1499,2483,0,ATL,0,OKC,59100,66960,17,MD88,N902DE,0,0,131,2400,658
1500,2483,0,OKC,0,ATL,69360,76920,17,MD88,N902DE,0,0,126,2760,658
1501,1837,0,ATL,0,AUS,79680,87960,17,MD88,N902DE,0,1,138,0,703
1502,1120,0,BDL,0,DTW,26100,32820,17,MD88,N903DE,1,0,112,4680,474
1503,1536,0,DTW,0,BWI,37500,43080,17,MD88,N903DE,0,0,93,3120,353
1504,1536,0,BWI,0,DTW,46200,51900,17,MD88,N903DE,0,0,95,4380,353
1505,1637,0,DTW,0,BWI,56280,62160,17,MD88,N903DE,0,0,98,5640,353
1506,1637,0,BWI,0,DTW,67800,73620,17,MD88,N903DE,0,1,97,0,353
1507,2211,0,GRR,0,ATL,22500,29520,17,MD88,N904DE,1,0,117,4740,557
1508,2180,0,ATL,0,MEM,34260,39180,17,MD88,N904DE,0,0,82,2400,286
1509,1974,0,MEM,0,ATL,41580,46380,17,MD88,N904DE,0,0,80,3420,286
1510,1265,0,ATL,0,SAV,49800,53820,17,MD88,N904DE,0,0,67,2400,185
1511,1265,0,SAV,0,ATL,56220,60540,17,MD88,N904DE,0,0,72,3300,185
1512,2629,0,ATL,0,BWI,63840,71160,17,MD88,N904DE,0,0,122,2640,499
1513,750,0,BWI,0,ATL,73800,80640,17,MD88,N904DE,0,1,114,0,499
1514,2023,0,CHS,0,ATL,21600,25740,17,MD88,N904DL,1,0,69,3660,224
1515,2443,0,ATL,0,BUF,29400,36780,17,MD88,N904DL,0,0,123,2400,618
1516,2443,0,BUF,0,ATL,39180,46680,17,MD88,N904DL,0,0,125,3420,618
1517,2220,0,ATL,0,OKC,50100,58020,17,MD88,N904DL,0,0,132,2400,658
1518,2220,0,OKC,0,ATL,60420,68160,17,MD88,N904DL,0,0,129,2700,658
1519,1339,0,ATL,0,CHA,70860,74040,17,MD88,N904DL,0,1,53,0,92
1520,2233,0,MCI,0,ATL,33000,40320,17,MD88,N905DE,1,0,122,1980,600
1521,1986,0,ATL,0,LGA,42300,50580,17,MD88,N905DE,0,0,138,2700,660
1522,1231,0,LGA,0,DTW,53280,60540,17,MD88,N905DE,0,0,121,2760,433
1523,1204,0,DTW,0,BDL,63300,69360,17,MD88,N905DE,0,1,101,0,474
1524,1334,0,ATL,0,RIC,26700,32280,17,MD88,N905DL,1,0,93,2400,417
1525,1334,0,RIC,0,ATL,34680,40800,17,MD88,N905DL,0,0,102,2700,417
1526,2619,0,ATL,0,SRQ,43500,48900,17,MD88,N905DL,0,0,90,2400,386
1527,2619,0,SRQ,0,ATL,51300,57180,17,MD88,N905DL,0,0,98,2820,386
1528,2176,0,ATL,0,BNA,60000,64200,17,MD88,N905DL,0,0,70,2700,185
1529,2176,0,BNA,0,ATL,66900,71160,17,MD88,N905DL,0,0,71,3600,185
1530,2306,0,ATL,0,DAY,74760,80220,17,MD88,N905DL,0,1,91,0,375
1531,2286,0,SYR,0,MSP,24900,34140,17,MD88,N906DL,1,0,154,5460,744
1532,1496,0,MSP,0,LGA,39600,49320,17,MD88,N906DL,0,0,162,2820,883
1533,1819,0,LGA,0,MSP,52140,63420,17,MD88,N906DL,0,0,188,3480,883
1534,2602,0,MSP,0,DFW,66900,75540,17,MD88,N906DL,0,1,144,0,740
1535,1449,0,FAY,0,ATL,21900,26640,17,MD88,N907DE,1,0,79,2760,285
1536,1122,0,ATL,0,RSW,29400,35340,17,MD88,N907DE,0,0,99,2400,447
1537,1122,0,RSW,0,ATL,37740,43980,17,MD88,N907DE,0,0,104,4200,447
1538,344,0,ATL,0,PIT,48180,54120,17,MD88,N907DE,0,0,99,2400,457
1539,344,0,PIT,0,ATL,56520,62700,17,MD88,N907DE,0,0,103,3300,457
1540,1098,0,ATL,0,OMA,66000,74640,17,MD88,N907DE,0,1,144,0,712
1541,2407,0,RDU,0,DTW,21600,28020,17,MD88,N907DL,1,0,107,2880,435
1542,1893,0,DTW,0,ATL,30900,38700,17,MD88,N907DL,0,0,130,2460,516
1543,1900,0,ATL,0,BOS,41160,50880,17,MD88,N907DL,0,0,162,2400,820
1544,1601,0,BOS,0,ATL,53280,63480,17,MD88,N907DL,0,0,170,5760,820
1545,2289,0,ATL,0,AVL,69240,73020,17,MD88,N907DL,0,1,63,0,142
1546,2047,0,LGA,0,ATL,28800,37980,17,MD88,N908DE,1,0,153,2700,660
1547,2110,0,ATL,0,DFW,40680,48540,17,MD88,N908DE,0,0,131,2760,633
1548,2110,0,DFW,0,ATL,51300,59340,17,MD88,N908DE,0,0,134,12060,633
1549,2041,0,ATL,0,JAN,71400,76260,17,MD88,N908DE,0,1,81,0,294
1550,421,0,JFK,0,ATL,23100,31800,17,MD88,N908DL,1,0,145,2940,658
1551,817,0,ATL,0,CHS,34740,38940,17,MD88,N908DL,0,0,70,2460,224
1552,817,0,CHS,0,ATL,41400,46080,17,MD88,N908DL,0,0,78,2880,224
1553,2133,0,ATL,0,CLT,48960,53400,17,MD88,N908DL,0,0,74,2400,196
1554,2133,0,CLT,0,ATL,55800,60540,17,MD88,N908DL,0,0,79,1620,196
1555,117,0,ATL,0,BHM,62160,65640,17,MD88,N908DL,0,0,58,2460,115
1556,2474,0,BHM,0,ATL,68100,71820,17,MD88,N908DL,0,0,62,4080,115
1557,1433,0,ATL,0,GRR,75900,82920,17,MD88,N908DL,0,1,117,0,557
1558,1078,0,PNS,0,ATL,30300,34800,17,MD88,N909DE,1,0,75,3120,235
1559,1302,0,ATL,0,SDF,37920,42900,17,MD88,N909DE,0,0,83,2400,278
1560,1302,0,SDF,0,ATL,45300,50580,17,MD88,N909DE,0,0,88,2700,278
1561,1176,0,ATL,0,BUF,53280,61500,17,MD88,N909DE,0,0,137,2400,618
1562,1176,0,BUF,0,ATL,63900,71640,17,MD88,N909DE,0,0,129,3720,618
1563,1571,0,ATL,0,CAK,75360,81600,17,MD88,N909DE,0,1,104,0,458
1564,2480,0,MDT,0,ATL,21600,28620,17,MD88,N910DE,1,0,117,2580,537
1565,2310,0,ATL,0,DFW,31200,39300,17,MD88,N910DE,0,0,135,3000,633
1566,2310,0,DFW,0,ATL,42300,50340,17,MD88,N910DE,0,0,134,5160,633
1567,1724,0,ATL,0,BDL,55500,64560,17,MD88,N910DE,0,0,151,2400,745
1568,1724,0,BDL,0,ATL,66960,76080,17,MD88,N910DE,0,1,152,0,745
1569,667,0,BHM,0,ATL,23400,26700,17,MD88,N910DL,1,0,55,3000,115
1570,2593,0,ATL,0,PWM,29700,39240,17,MD88,N910DL,0,0,159,2400,890
1571,2593,0,PWM,0,ATL,41640,51900,17,MD88,N910DL,0,0,171,3600,890
1572,1643,0,ATL,0,GRR,55500,62880,17,MD88,N910DL,0,0,123,2400,557
1573,1312,0,GRR,0,DTW,65280,68580,17,MD88,N910DL,0,1,55,0,103
